Urban,YearBuilt,TrafficLanes,ADT,YEAR_ADT,ApproachWidth_M,StructureLength_M,RoadwayWidth_M,DECK_WIDTH_M,YEAR_RECON,AADTPERCENT,DeckArea_SQM,Latitude,Longitude,PPTIN,TMAXC,TMINC,SeismicHazard,BridgeCond
0,1971,2,240,2013,7.6,9.4,8.5,10,0,4,92.12,29.46444,-97.5115,57.5202,27.2959,14.3832,0.02909,S
0,1956,2,2090,2013,8.5,9.4,0,0,0,3,79.9,29.3124,-97.55485,56.251,27.4639,14.3855,0.0289,S
1,1959,4,9820,2013,13.4,14,13.3,17,1993,5,235.2,29.47453,-98.43426,44.6819,26.7384,14.7503,0.02415,S
0,1958,2,1080,2013,11,9.4,0,0,0,14,103.4,30.0822,-99.33501,37.0094,24.9841,10.8029,0.02118,U
0,1962,2,1080,2013,10.7,18.6,10.7,14,0,14,260.4,30.09535,-99.29013,37.4941,25.0348,10.8853,0.02127,S
1,2001,2,6260,2012,8.5,10.4,8.8,23,0,0,241.28,30.02351,-99.08004,42.2735,25.0608,11.2192,0.02196,S
0,1958,2,10110,2013,12.2,10.1,0,0,2000,6,123.22,28.27373,-98.27403,35.7696,28.5913,15.2346,0.02788,S
0,1941,2,3200,2013,15.5,7.3,0,0,1995,21,113.15,28.20103,-98.33525,32.9759,28.6694,15.1493,0.02772,S
0,1940,2,1150,2010,12.2,14.9,0,0,1995,44,181.78,28.19302,-98.33495,32.9219,28.6787,15.1494,0.02771,U
0,1967,2,2170,2013,7.3,7.9,13.2,14,2014,35,109.81,28.37391,-98.28404,35.4471,28.4724,15.385,0.02797,S
0,1968,2,90,2013,6.1,7,10.4,11,0,44,75.6,29.12572,-99.13562,36.6012,27.8324,14.3735,0.02363,S
0,1968,2,90,2013,6.1,9.8,10.4,11,0,44,105.84,29.11372,-99.12169,36.6076,27.8734,14.3955,0.02371,S
0,2006,3,910,2013,9.1,8.8,17.1,18,0,25,158.4,29.11128,-98.57006,39.6,27.6068,14.6448,0.02499,S
0,1963,2,1460,2013,6.1,13.1,9.8,10,0,31,133.62,29.08276,-98.58491,39.1565,27.783,14.5978,0.02512,S
1,1990,2,1900,2015,9.8,16.2,9.6,10,0,0,168.48,29.22219,-99.09346,38.3398,27.5638,14.1997,0.02331,S
1,1928,2,9680,2013,12.2,10.1,12.2,13,1952,25,129.28,29.11021,-99.47585,33.2319,28.0025,14.4106,0.02295,U
0,1961,2,1020,2013,12.5,10.1,12.2,15,0,25,151.5,29.20305,-99.56357,33.0838,27.7781,14.0786,0.02239,U
0,1965,2,4350,2013,11.6,19.8,11.8,12,0,24,237.6,29.14013,-97.58139,53.2549,27.2083,14.374,0.02887,S
0,1970,2,500,2014,6.4,15.5,10.7,11,0,20,172.05,29.16333,-97.52303,55.2503,27.2648,14.4478,0.0291,U
0,1971,2,450,2013,8.5,8.5,9,11,0,10,91.8,29.01465,-98.15096,38.0703,27.8293,14.5771,0.02649,S
0,1931,2,5720,2013,13.4,14.3,14.2,16,1992,23,223.08,28.1229,-97.43131,48.7747,27.4037,16.4799,0.02684,U
1,1955,2,4100,2015,6.7,6.7,13.4,15,0,1,99.83,28.23448,-97.44117,49.6519,27.4927,16.2336,0.02708,S
1,1949,2,8530,2013,12.8,17.7,13,17,1968,8,304.44,27.44475,-98.04116,32.4501,28.6623,16.4109,0.02539,U
0,1931,4,7100,2013,23.2,16.2,0,0,1993,34,375.84,27.48313,-98.05018,32.8862,28.643,16.4198,0.02552,U
1,1999,3,3550,2013,11.6,11.9,17.5,18,0,34,216.58,27.4759,-98.04595,32.8645,28.6405,16.4249,0.0255,S
1,1999,2,4860,2013,11.6,14.3,11.8,12,0,34,178.75,27.45558,-98.0619,32.3459,28.6679,16.403,0.02543,S
0,1926,2,6470,2013,11.6,8.8,13.1,14,1962,23,121.44,27.30537,-98.06081,28.0361,28.9527,16.3123,0.02494,S
0,1926,2,6470,2013,11.6,10.7,12.1,13,1940,23,136.96,27.29029,-98.06229,27.4215,28.9861,16.3052,0.02489,U
0,1925,2,5330,2013,11.3,9.1,13,14,1964,9,125.58,27.46465,-97.59534,37.0279,27.8641,16.8197,0.02516,U
0,1940,2,55,2011,5.5,12.2,0,0,0,0,67.1,27.39004,-98.10143,30.3206,28.8213,16.3198,0.0252,U
1,1974,2,1050,2011,13.4,19.5,13.5,17,0,0,333.45,27.44404,-98.04572,32.3675,28.6679,16.4059,0.02539,U
0,1937,2,8540,2013,13.4,8.2,0,0,1989,31,109.88,28.46085,-97.54274,44.9287,27.6794,15.8011,0.02756,U
0,1950,2,1730,2013,7.3,6.7,7.3,9,0,10,59.63,28.51276,-97.54432,46.7153,27.6718,15.6454,0.02763,S
0,1932,2,4680,2013,12.2,6.4,0,0,1989,6,78.08,27.32288,-98.01283,29.8277,28.8555,16.3515,0.02501,U
0,1937,2,110,2013,12.2,39.9,12.8,13,1957,0,526.68,28.23365,-98.03523,39.8846,28.3564,15.726,0.02775,S
0,1981,8,14190,2013,41.5,6.7,0,0,0,20,278.05,28.30311,-98.09578,41.2133,28.5408,15.7275,0.02791,S
0,1994,4,9190,2013,23.2,10.7,0,0,0,34,248.24,28.09181,-98.06093,37.8902,28.2295,15.894,0.02746,S
0,1936,5,7100,2013,26.8,11,0,0,2008,31,294.8,28.20012,-98.03261,39.3094,28.3103,15.7027,0.02769,S
0,1932,2,6300,2013,11.6,9.8,0,0,1986,32,113.68,28.27086,-97.07144,58.5949,27.1229,16.4212,0.027,S
0,1970,2,60,2013,6.7,14.9,0,0,0,0,99.83,27.59258,-97.41309,37.7164,26.9808,17.6421,0.02521,S
0,2008,2,500,2009,9.4,9.1,0,0,0,5,85.54,28.04147,-97.32034,49.2526,27.2079,16.8326,0.02648,S
0,1979,4,12740,2013,23.2,7,0,0,1991,27,162.4,28.01421,-97.31512,48.9939,27.157,17.0464,0.02638,S
0,1971,2,160,2013,5.8,6.7,11,11,0,8,76.38,28.0602,-97.36224,48.9165,27.2991,16.6558,0.0266,S
0,2016,2,200,2011,4.9,12.6,0,0,0,0,61.74,28.03001,-97.32466,48.9722,27.1981,16.9043,0.02645,U
0,1962,2,640,2013,8.5,9.1,17.7,18,1986,10,164.71,30.4643,-96.22069,86.0032,26.0624,14.0329,0.03664,S
0,2005,3,5150,2010,19.2,6.7,0,0,0,14,128.64,30.33112,-96.15567,88.6826,26.2132,13.8836,0.03637,S
1,1964,3,7000,2013,11,9.1,16,21,0,3,192.01,30.39284,-96.24126,86.4709,26.2369,13.725,0.03625,U
1,1996,2,3370,2013,11.6,7.6,0,0,0,11,88.16,30.3721,-96.25506,86.329,26.2301,13.7562,0.03611,S
0,1992,2,350,2015,7.3,18.6,0,17,0,0,319.92,30.55415,-96.15556,86.853,26.2163,13.7861,0.03736,U
1,1965,2,1100,2015,9.8,10.4,9.8,13,0,0,131.04,30.411,-96.21138,87.0103,26.2308,13.6559,0.03646,U
1,1999,2,1000,2015,11.6,10.4,0,0,0,0,120.64,30.39162,-96.17509,88.0438,26.2472,13.6685,0.03654,S
1,2012,2,500,2013,11,7,10.9,25,0,1,177.1,30.40473,-96.19097,87.5449,26.24,13.643,0.03653,S
1,1998,2,1500,2015,11.6,10.1,11.6,19,0,0,187.86,30.34157,-96.16396,88.5749,26.219,13.8605,0.03638,U
0,1936,5,7700,2014,27.4,8.8,0,0,2007,12,241.12,30.27126,-96.47133,78.7425,26.0937,14.1259,0.03486,U
0,1964,2,960,2013,8.8,7.9,9.2,18,2018,11,145.36,30.26387,-96.4603,79.6814,26.0862,14.1562,0.03489,S
0,1959,2,460,2013,7.3,14.9,13.4,14,0,12,205.62,30.34099,-96.54277,75.0717,26.2089,13.8216,0.03474,S
0,1971,2,490,2013,7.9,8.5,0,0,0,24,67.15,31.48368,-96.16147,75.7301,25.5273,12.9428,0.04375,S
0,1971,2,11720,2013,12.2,9.4,0,0,0,38,114.68,31.47544,-96.15189,76.0085,25.531,12.9335,0.04374,U
0,1959,2,230,2013,7.3,6.4,0,0,0,9,46.72,30.29227,-96.05197,89.7833,26.1696,13.9198,0.03668,S
0,1987,2,1870,2013,7.9,11,8.2,20,0,9,217.8,30.29197,-95.58558,97.0883,25.9275,14.1459,0.03883,U
0,1944,2,4240,2013,7.9,10.1,12.8,14,0,9,137.36,31.14392,-96.04167,84.1906,25.5645,13.161,0.04164,U
0,1974,2,520,2013,7.3,22.9,0,0,0,13,167.17,31.07197,-96.14561,83.5214,25.6073,13.3405,0.04052,U
0,1969,2,380,2013,6.7,18.3,7.9,8,0,28,151.89,31.27113,-96.04439,80.6273,25.4633,12.7995,0.04262,U
0,1974,2,740,2013,6.7,26.2,0,0,0,10,175.54,31.10367,-96.16147,82.1113,25.594,13.1913,0.04068,U
0,2010,2,190,2016,6.4,8.5,0,0,0,0,54.4,31.27259,-96.01205,81.708,25.449,12.7464,0.04281,S
0,1963,2,5140,2013,11.9,19.2,0,0,1981,16,228.48,30.55053,-96.04546,90.0147,26.1333,13.9657,0.03786,U
0,1932,2,3700,2013,9.1,6.4,9.1,13,1988,4,85.76,30.51297,-95.56391,99.3738,25.8451,13.9501,0.04004,U
0,1965,2,630,2013,7.6,7.9,7.6,8,0,26,65.57,31.04552,-95.57281,97.7455,25.5571,12.747,0.04335,S
0,1957,2,870,2011,7.9,14,0,0,1993,0,110.6,31.00433,-95.5046,100.113,25.5702,12.6802,0.04342,S
0,1922,2,2420,2013,8.5,6.7,0,0,1971,5,56.95,30.38349,-97.00178,65.91,26.0963,13.791,0.03251,U
0,1954,2,150,2013,7.3,8.8,7.4,10,0,18,89.76,30.57024,-97.05366,65.485,25.9369,13.6128,0.0326,U
0,1959,2,910,2013,8.5,7.9,0,0,0,15,67.15,30.53011,-97.00155,66.2827,25.9554,13.6765,0.03283,U
0,1957,2,370,2013,7.3,10.7,0,0,0,21,78.11,30.55242,-96.52542,80.9629,25.9602,14.2332,0.03553,S
0,1951,2,390,2011,7.9,10.4,7.6,8,0,0,86.32,31.08442,-96.42368,75.7364,25.6854,13.4858,0.03907,U
1,1977,4,8010,2013,15.5,13.4,0,0,0,4,207.7,30.44433,-95.32561,102.015,25.6555,13.7579,0.04089,S
1,1959,4,31620,2013,25.6,7.9,0,0,0,23,202.24,30.41148,-95.32265,101.447,25.6765,13.8089,0.04074,U
0,1930,2,2560,2013,7.3,12.5,7.9,9,1966,5,107.5,30.08351,-96.27093,85.082,26.2347,14.1902,0.03512,U
0,1958,2,410,2013,7.3,6.7,0,0,0,12,48.91,30.1852,-96.16407,88.1558,26.3374,14.0535,0.03582,S
1,1989,6,45050,2013,23.2,14.6,23.2,61,0,6,886.22,33.04062,-96.4746,61.6922,24.3365,12.1342,0.06354,S
1,1955,6,27110,2013,24.4,16.2,0,0,2000,5,395.28,33.07463,-96.48183,61.531,24.321,12.1546,0.06452,S
1,2013,6,2000,2010,21.9,7.6,21.9,46,0,10,352.64,33.1112,-96.481,60.9085,24.3146,12.1817,0.06564,S
1,1996,5,25820,2013,19.8,18,19.9,40,2015,8,712.8,33.13084,-96.47102,60.3399,24.3154,12.2,0.06634,S
0,1949,2,1050,2013,7,11.6,10.4,110,0,4,1276,33.05187,-96.20107,64.3242,24.1025,11.7889,0.06485,S
0,1955,2,590,2013,7.3,8.2,0,0,0,9,59.86,33.15322,-96.25453,61.782,24.0559,11.873,0.06768,U
0,1953,2,1570,2013,6.1,6.7,7.5,9,0,6,59.63,33.13416,-96.32441,59.0114,24.1382,12.005,0.06694,S
1,1979,2,430,2011,7.9,9.4,7.9,11,0,0,105.28,33.02216,-96.45295,61.3019,24.3422,12.1522,0.0631,S
1,2005,2,200,2011,9.4,19.8,9.4,16,0,0,314.82,33.05277,-96.48097,61.6518,24.3302,12.1375,0.06387,S
1,1999,3,1000,2011,11,11.6,0,0,0,0,127.6,33.12173,-96.39193,58.8447,24.2394,12.1069,0.06632,S
1,1997,4,5000,2011,21.6,13.4,0,0,0,0,289.44,33.05086,-96.38417,61.2317,24.2293,12.0442,0.06422,S
1,1999,5,12000,2011,17.1,19.5,0,0,0,2,333.45,33.05102,-96.43547,61.4802,24.3058,12.1261,0.06403,U
1,1998,2,300,2011,11,7,0,0,0,0,77,33.07138,-96.49519,61.6119,24.3122,12.1368,0.06437,S
1,1998,4,5000,2011,14.6,7.9,0,0,0,0,115.34,33.07506,-96.46498,61.4403,24.3346,12.1744,0.06461,S
1,2005,2,1000,2011,7.3,6.1,0,0,0,1,44.53,33.07599,-96.44004,61.1604,24.31,12.1566,0.06474,S
1,1932,6,17260,2013,21.6,6.7,0,0,1980,5,144.72,32.45003,-96.55142,68.9569,24.8536,12.3235,0.05028,U
1,1968,5,93220,2015,31.7,6.7,0,0,2016,7,212.39,32.51419,-96.56131,67.826,24.8845,12.3028,0.05115,S
1,1923,6,17410,2013,20.1,10.4,0,0,1971,9,209.04,32.45448,-96.39099,70.4104,24.6518,12.2944,0.05141,U
1,1965,2,4830,2013,9.8,6.7,0,0,0,8,65.66,32.40558,-96.49209,69.8715,24.8238,12.3236,0.05008,U
1,1965,10,185610,2013,68.3,7.3,0,0,0,10,498.59,32.43068,-96.494,69.8485,24.8194,12.3284,0.05042,U
1,1957,4,27130,2013,20.7,12.2,0,0,1981,0,252.54,32.40099,-96.59072,70.0696,24.8326,12.3267,0.0493,U
1,1969,2,2700,2011,7.6,6.4,10.7,15,0,0,97.28,32.39094,-96.59172,70.5349,24.8371,12.3173,0.04915,U
1,1960,2,8000,2011,12.2,11.3,12.1,16,0,0,178.54,32.45333,-96.50556,69.638,24.8259,12.3146,0.05066,U
1,1957,4,10000,2011,18.3,7,0,0,0,0,128.1,32.50247,-96.4113,69.9168,24.6286,12.235,0.05199,S
1,1985,7,20260,2011,18.3,15.9,0,0,1996,0,290.97,32.43262,-96.51249,69.6571,24.8308,12.3328,0.05032,U
1,1974,6,14490,2011,20.1,28.3,0,0,0,0,568.83,32.54281,-96.47119,68.0545,24.63,12.2028,0.05224,S
1,1960,2,1500,2011,6.1,7.6,0,0,2001,0,46.36,32.49086,-96.49128,69.3231,24.7569,12.1919,0.05128,U
1,1966,2,2895,2011,7,10.1,0,0,0,0,70.7,32.52262,-96.5434,67.8094,24.8458,12.3114,0.05142,S
1,1975,4,6490,2011,12.2,11.3,0,0,0,0,137.86,32.58274,-96.46428,66.6027,24.5721,12.2771,0.05291,S
1,2000,4,7500,2011,16.5,6.4,0,0,2009,2,105.6,32.41345,-96.57478,69.5494,24.8237,12.3369,0.04959,S
1,1971,2,5157,2011,6.1,28,11,15,0,0,408.8,32.53524,-96.53452,67.6104,24.8045,12.3365,0.05169,S
1,1975,2,1920,2011,11,13.7,0,0,0,0,150.7,32.53108,-96.53461,67.712,24.8103,12.3238,0.05162,S
1,1945,2,650,2011,7.9,6.7,13.4,14,1987,0,92.46,32.38185,-96.35272,70.0874,24.7286,12.3711,0.05064,U
1,1980,2,2000,2017,14.6,9.4,14.6,37,0,1,344.04,32.56173,-96.38241,69.0611,24.5041,12.0832,0.0531,U
1,1961,8,6000,2011,27.7,7.3,0,0,0,0,202.21,32.4603,-96.36217,70.5664,24.6058,12.3022,0.05166,U
1,1978,4,6500,2009,13.4,16.5,0,0,0,0,221.1,32.53195,-96.58495,67.3397,24.9042,12.3416,0.05126,S
1,1965,2,1586,2011,9.1,7.9,9.1,15,0,0,120.08,32.50237,-96.57485,67.8886,24.9159,12.2991,0.05086,S
1,1977,6,15310,2011,20.1,6.7,0,0,1985,0,134.67,32.56429,-96.42078,67.8898,24.5661,12.1914,0.05291,U
1,2017,2,3010,2011,11,14.9,11,18,0,0,272.67,32.58146,-96.44508,66.8887,24.5653,12.2461,0.05302,S
1,1960,2,5000,2011,11,9.8,11,18,1980,0,173.46,32.56244,-96.43373,67.7759,24.5753,12.1951,0.0528,U
1,2004,2,100,2011,7.3,7.9,0,0,0,5,57.67,32.46097,-96.58538,68.228,24.868,12.3458,0.05017,S
1,1983,4,3370,2011,14.6,9.4,0,0,0,0,137.24,32.55413,-96.54358,67.0252,24.7879,12.3873,0.05192,U
1,1983,2,1500,2011,12.8,6.7,13,22,0,5,146.73,32.55592,-96.54346,66.976,24.7825,12.39,0.05195,U
1,1996,4,210,2011,12.2,6.7,0,0,0,0,81.74,32.56167,-96.495,67.142,24.6271,12.3224,0.05237,U
1,1970,2,2100,2011,9.1,9.8,0,0,0,0,89.18,32.36574,-96.4028,69.7514,24.8204,12.3029,0.05014,U
1,1993,7,30000,2011,20.7,8.8,0,0,2017,0,182.16,32.56238,-96.59362,66.6026,24.8354,12.3923,0.05169,S
0,1958,2,100,2013,8.5,16.2,0,0,0,19,137.7,33.25053,-97.10344,49.3179,24.3379,12.0738,0.06804,U
0,2000,2,5070,2008,14,19.2,14.3,21,0,10,397.44,33.06018,-97.13093,51.0385,24.5035,12.3556,0.06069,S
0,1962,2,710,2013,7.6,18.6,7.9,14,0,37,267.84,33.13596,-97.21136,47.6538,24.389,11.944,0.063,U
0,1970,2,5680,2013,7.3,9.8,7.3,11,0,10,109.76,33.15214,-96.56272,61.7842,24.272,12.0502,0.06665,U
1,1960,2,1463,2013,8.8,9.1,8.8,16,0,0,143.78,33.13196,-97.0806,50.3899,24.5296,12.4903,0.06344,S
1,1991,4,14317,2016,14.6,14,14.6,19,0,0,267.4,33.11506,-97.06415,50.5469,24.5376,12.5102,0.06286,U
1,1967,2,4244,2010,11.6,8.2,11.6,14,1987,0,117.26,33.14497,-97.07201,50.271,24.5039,12.4529,0.06396,U
1,2011,4,10691,2017,20.4,11,0,0,0,7,224.4,33.05477,-96.5257,61.5757,24.3137,12.1055,0.06373,S
1,2003,6,16500,2013,20.1,14.6,0,0,0,0,293.46,33.04313,-96.52348,61.5948,24.3132,12.1046,0.06339,U
0,1990,2,100,2010,12.2,11,0,0,2004,0,134.2,33.00229,-97.15418,51.8137,24.5984,12.4939,0.05859,U
0,2010,4,34700,2008,14.6,10.4,0,0,0,38,151.84,32.16091,-96.52154,66.9058,24.9025,12.5015,0.04704,S
0,1955,2,4790,2013,13.4,7,0,0,1971,24,93.8,32.17571,-96.38299,71.0184,24.8796,12.6595,0.04816,S
1,1975,2,4550,2013,12.2,7,0,0,0,5,85.4,32.3204,-96.41571,69.3115,24.8772,12.3365,0.04951,U
1,1989,2,52,2015,4.3,9.8,6.7,7,0,0,70.56,32.32379,-97.05072,52.8292,24.8632,12.4743,0.04471,S
1,1923,4,12098,2015,20.7,13.1,20.6,27,1962,5,357.63,32.44022,-96.15302,73.1543,24.7091,12.2244,0.05264,U
0,1938,2,3121,2015,12.8,8.2,12.8,15,1958,5,119.72,32.26105,-96.13369,72.2585,24.9169,12.3339,0.05065,U
1,1965,2,21330,2013,12.2,15.5,0,0,0,15,189.1,32.41585,-96.16137,72.8725,24.7497,12.3337,0.05226,U
1,1987,1,23340,2008,6.7,27.7,6.4,15,0,15,407.19,32.42385,-96.17528,72.6461,24.7355,12.3149,0.05228,S
0,1957,2,1678,2015,8.5,12.8,0,0,0,24,108.8,32.34047,-96.25117,70.9322,24.7206,12.3749,0.05078,U
0,1971,2,5745,2015,9.1,9.1,8.6,14,0,14,125.58,32.35368,-96.25448,70.9208,24.7029,12.368,0.05091,S
0,1958,2,400,2013,7.6,7,7.6,10,0,22,73.5,32.24185,-96.22071,71.5573,24.9831,12.5873,0.04989,U
0,1951,2,3630,2013,8.5,9.4,0,0,0,5,79.9,32.40008,-96.21174,71.8639,24.7592,12.4066,0.05174,U
0,1980,2,2910,2013,7.3,9.4,13.4,17,0,5,156.04,32.39066,-96.20151,71.986,24.7791,12.4378,0.05167,S
0,1958,2,2180,2013,8.5,7,0,0,0,5,59.5,32.37108,-96.3044,70.3548,24.6935,12.4121,0.05081,S
0,1979,2,866,2015,9.1,10.1,0,0,2017,6,91.91,32.3042,-96.17539,72.1958,24.8117,12.3654,0.05083,S
0,1979,2,866,2015,9.1,16.5,9.2,17,2017,6,277.2,32.29362,-96.15449,72.4247,24.8089,12.2508,0.05085,S
0,1990,2,591,2015,7.3,9.8,7.3,15,0,24,147,32.21487,-96.19023,71.5064,24.9785,12.5476,0.04982,S
0,2004,2,52,2011,4.3,13.1,8.5,11,0,0,141.48,32.30113,-96.2404,71.1951,24.8078,12.4358,0.05038,S
0,1988,2,402,2011,5.5,14.9,7.2,8,0,0,117.71,32.2209,-96.07261,72.1406,24.9987,12.5872,0.05064,S
1,2008,2,7180,2013,9.1,7.3,13.4,14,0,7,102.2,32.05017,-96.2751,72.2343,24.7537,13.0004,0.04774,S
0,1931,4,6550,2013,23.2,6.7,0,0,2001,16,155.44,32.08228,-96.11056,70.6824,24.653,12.8571,0.04909,U
0,1959,2,550,2013,6.1,10.7,6.1,14,0,7,147.66,32.0312,-96.46541,67.0928,24.9196,12.7204,0.04627,S
0,1950,2,300,2013,7.3,6.7,0,0,1964,22,48.91,32.0446,-96.15035,71.5604,24.7459,12.8915,0.0485,U
0,1972,2,290,2013,7.3,7.9,7.3,11,0,22,85.32,31.56377,-96.30045,70.4016,25.399,12.7973,0.04358,S
1,1974,2,72,2011,7.3,6.7,7.6,9,0,0,58.29,32.50592,-96.29095,71.9022,24.5263,12.1364,0.05274,U
0,1947,2,5560,2013,13.4,7.3,0,0,0,15,97.82,33.23138,-94.11588,91.9651,23.9825,11.0404,0.0781,S
0,1955,2,1590,2013,12.2,10.1,14.4,15,0,7,151.5,33.261,-94.2656,87.799,23.9513,11.0602,0.07671,S
0,1967,6,3090,2013,37.8,6.7,0,0,1986,43,253.26,33.28063,-94.20184,89.9861,23.9353,11.0344,0.07785,U
1,2004,3,6420,2011,14.6,10.7,14.6,26,2010,3,283.55,33.27083,-94.064,92.3417,24.0252,10.7838,0.07965,S
0,1991,2,420,2013,7.3,29.6,0,0,0,17,216.08,33.2956,-94.15319,90.887,23.944,10.9518,0.0788,S
0,1955,2,200,2013,6.7,16.2,8.7,10,0,12,165.24,33.23399,-94.25386,89.2343,23.966,11.2071,0.07638,U
1,2004,10,12140,2013,54.9,12.5,0,0,0,13,686.25,33.23214,-94.05428,92.7586,24.0438,10.8109,0.07899,S
0,1991,3,2070,2013,15.9,7.9,15.6,33,0,31,258.33,32.5909,-94.57597,99.5025,24.5434,12.0315,0.06508,U
0,1986,2,2340,2013,7.3,9.4,0,0,0,5,68.62,33.00359,-94.5904,87.9014,24.2568,11.619,0.06966,U
0,1955,5,11420,2013,25.6,23.2,0,0,2000,40,593.92,33.02007,-94.19147,95.1686,24.2529,11.3321,0.0736,U
0,1951,2,220,2013,7.6,7.9,7.6,9,0,13,70.31,33.03566,-94.25183,94.5736,24.2477,11.3163,0.07319,U
0,1955,2,350,2013,6.1,7,11,11,0,17,79.8,33.04143,-94.36597,94.3173,24.0139,11.4361,0.07214,U
0,1935,2,6720,2013,12.2,17.1,12.5,14,1960,8,246.24,32.31507,-94.17118,107.33,24.447,12.2808,0.06537,U
0,1957,2,1270,2013,8.2,12.8,8.1,18,2013,14,224,32.40255,-94.32037,102.97,24.4632,11.8693,0.06518,S
0,1934,2,2610,2013,7.6,10.1,9.5,12,0,20,123.22,32.36205,-94.1354,107.503,24.3905,12.208,0.06603,S
0,1932,2,2430,2013,8.5,11,0,0,0,10,93.5,32.40385,-94.35579,101.921,24.4861,11.8473,0.06496,S
0,1965,2,16060,2013,11.6,13.2,12.1,18,0,38,237.6,32.29167,-94.26403,106.761,24.6435,11.7526,0.06455,U
0,1936,6,32200,2013,35.4,11,0,0,1985,38,389.4,32.29102,-94.07278,109.489,24.4952,12.1018,0.06571,U
0,1962,2,560,2013,8.5,16.5,10.8,13,0,16,217.8,32.43071,-94.16059,106.622,24.2823,12.2735,0.06654,U
0,1942,2,2420,2013,8.5,8.2,9.3,12,0,14,98.4,32.27598,-94.15431,108.358,24.4914,12.1964,0.0651,S
0,1984,2,1130,2013,7.9,9.8,0,0,0,14,77.42,32.2937,-94.28072,106.467,24.655,11.6719,0.06445,U
1,1995,4,3630,2013,13.4,16.5,0,0,0,14,221.1,32.32279,-94.17449,107.16,24.4517,12.2572,0.06542,S
1,1995,2,4570,2013,13.4,12.5,0,0,0,14,167.5,32.3301,-94.17588,107.013,24.4534,12.241,0.06548,S
0,1994,2,252,2013,5.5,8.2,7.2,8,0,0,64.78,32.36146,-94.09326,108.826,24.426,12.2073,0.06628,S
0,1932,2,20,2013,6.1,6.7,9.1,10,0,0,65.66,32.37124,-94.30295,104.228,24.5102,11.9434,0.06501,U
1,1977,2,2465,2013,11,6.7,10.9,15,0,0,101.84,32.31437,-94.22169,106.853,24.5273,12.0951,0.06503,U
0,1966,2,1200,2013,13.4,10.1,14.9,16,0,20,157.56,32.45115,-94.11172,108.325,24.3657,12.2529,0.06707,S
0,1950,2,1220,2013,7.9,8.2,11.6,14,1970,11,113.16,32.51384,-94.39414,99.9413,24.4379,12.2527,0.06574,S
0,1959,2,1220,2013,12.8,10.1,0,0,0,11,129.28,32.52456,-94.40421,99.857,24.4429,12.2388,0.06576,U
0,2005,2,79,2013,7.3,9.8,7.3,8,0,0,77.42,32.5155,-94.26547,101.728,24.3637,12.2679,0.06668,S
0,1969,2,870,2013,12.8,19.8,0,0,0,15,253.44,33.14055,-94.43579,88.887,23.9461,11.4524,0.07294,S
0,1955,4,13200,2013,23.2,22.6,0,0,1995,19,524.32,32.02149,-94.16527,112.943,24.8045,11.6427,0.0626,U
0,1933,2,350,2013,7.3,8.5,0,12,0,20,106.25,32.21162,-94.27252,109.089,24.7163,11.7382,0.06377,U
0,1985,2,2070,2013,8.5,11.6,0,0,0,9,98.6,33.06511,-95.03037,80.7411,24.268,11.3208,0.06747,S
0,1998,2,77,2013,4.3,12.5,7,8,0,0,97.5,33.12368,-95.07172,79.7001,24.2151,11.2931,0.06816,S
0,2013,2,46,2013,4.9,9.8,7.5,8,0,0,80.36,33.17123,-94.56216,84.5988,24.0703,11.3035,0.07223,S
0,1942,4,8580,2013,21.9,11.9,0,0,2009,12,260.61,32.50131,-94.43349,99.6386,24.4605,12.1034,0.06532,S
0,2009,6,6000,2011,23.2,14.3,0,0,0,15,331.76,32.50406,-94.43453,99.6348,24.4624,12.1077,0.06533,U
0,1934,2,1630,2013,10.4,11,0,0,2002,10,114.4,32.42231,-94.52115,98.3077,24.516,11.9207,0.06394,S
0,1950,2,1210,2013,7.3,7.9,8.3,11,0,14,85.32,32.36557,-95.05473,87.9072,24.6141,12.2938,0.05946,U
0,1961,2,460,2013,7.6,8.5,0,0,0,16,64.6,32.43206,-95.05074,85.5602,24.4818,11.9964,0.06008,U
0,1959,2,4210,2013,11.6,6.7,14,14,0,7,96.48,30.07457,-94.24132,119.145,25.7474,14.4985,0.0437,S
0,1939,2,3800,2013,12.8,10.4,14,14,1964,9,149.76,30.284,-94.11189,120.303,25.7726,13.8917,0.04595,S
1,1967,2,6110,2013,12.8,7.9,0,0,0,8,101.12,30.21314,-94.09596,123.836,25.7842,14.1635,0.04543,U
0,1991,2,550,2015,5.5,7.9,8.7,18,0,0,140.62,30.24338,-94.11315,122.728,25.7739,14.0098,0.0456,S
0,1935,2,1360,2015,6.7,7.9,13.4,14,0,0,109.81,30.21152,-94.07195,123.936,25.7656,14.1951,0.04553,U
1,1992,2,100,2015,7,15.2,0,0,0,0,106.4,30.13289,-94.1223,124.94,25.7637,14.3778,0.04466,U
0,1966,2,100,2013,7,7.9,11,11,0,15,90.06,30.58037,-94.03546,124.467,25.9131,13.1793,0.04883,S
0,1971,4,6700,2011,23.2,13.7,0,0,0,0,317.84,30.01598,-94.2618,118.981,25.7009,14.6032,0.04318,U
1,1987,2,4410,2013,12.2,6.7,0,0,0,24,81.74,30.20447,-95.05383,101.138,25.8004,14.534,0.04096,U
0,1932,2,2750,2013,13.4,6.4,0,0,1985,15,85.76,30.5714,-94.24487,118.195,25.9145,13.0013,0.04762,U
